Gene	sgRNA	MP38|beta	MP38|z	MP38|p-value	MP38|fdr	MP38|wald-p-value	MP38|wald-fdr
SEMA4C	5	0.025763	0.44461	0.74442	0.94688	0.6566	0.8865
SEMA4D	5	0.011889	0.18956	0.85505	0.97382	0.84965	0.95566
SEMA4F	5	-0.19378	-1.8833	0.16278	0.64588	0.059666	0.54104
SEMA4G	5	0.034804	0.44885	0.67378	0.92894	0.65354	0.88589
SEMA5A	5	0.087113	0.98081	0.32239	0.7975	0.32668	0.75202
SEMA5B	5	0.076648	1.0058	0.38587	0.82815	0.3145	0.74618
SEMA6A	5	0.035411	0.41332	0.66894	0.92718	0.67937	0.89441
SEMA6B	5	-0.080492	-0.73531	0.52388	0.8893	0.46215	0.81144
SEMA6C	5	0.090312	0.75507	0.30579	0.78583	0.4502	0.80701
SEMA6D	5	0.03237	0.6397	0.69216	0.93317	0.52237	0.8366
SEMA7A	5	0.084065	1.2857	0.33989	0.80686	0.19855	0.68269
SEMG1	5	0.13775	1.5952	0.11591	0.57515	0.11066	0.61522
SEMG2	5	0.12676	1.2456	0.14939	0.62552	0.21293	0.68986
SENP1	5	-0.00077251	-0.0084496	0.95202	0.99202	0.99326	0.99852
SENP2	5	0.024813	0.3254	0.75219	0.94829	0.74488	0.91767
SENP5	5	-0.015118	-0.16301	0.93902	0.99074	0.87051	0.96263
SENP6	5	-0.60257	-3.2012	0.0012774	0.038591	0.0013685	0.058391
SENP7	5	0.017145	0.12434	0.81317	0.96458	0.90105	0.9725
SENP8	5	0.018017	0.27701	0.80584	0.96307	0.78177	0.93075
SEPHS1	5	0.11049	1.2121	0.21232	0.70533	0.22548	0.69499
SEPHS2	5	0.060925	0.75126	0.48562	0.87485	0.4525	0.80846
SEPN1	5	-0.03099	-0.75653	0.82539	0.96569	0.44933	0.80663
SEPP1	5	-0.089885	-1.2696	0.47928	0.87128	0.20422	0.68514
SEPSECS	5	0.075902	0.75982	0.39015	0.8305	0.44736	0.8056
SEPT1	5	-0.051218	-0.64028	0.69288	0.93317	0.52199	0.8366
SEPT10	5	-0.072897	-0.85494	0.56415	0.90334	0.39258	0.78047
SEPT11	5	0.18493	1.6427	0.0336	0.32147	0.10045	0.60637
SEPT12	5	0.084667	1.5206	0.33633	0.80532	0.12835	0.6287
SEPT14	5	-0.017899	-0.21631	0.91892	0.98764	0.82875	0.94944
SEPT2	5	0.084732	1.0904	0.336	0.80532	0.27554	0.72461
SEPT3	5	0.10785	1.3216	0.22337	0.71762	0.18631	0.67514
SEPT4	8	0.0037261	0.050641	0.85766	0.97444	0.95961	0.99024
SEPT5	5	-0.056832	-0.77991	0.65661	0.92429	0.43544	0.79887
SEPT6	5	-0.048238	-0.76025	0.71265	0.9386	0.44711	0.8053
SEPT8	5	0.21536	1.6681	0.013607	0.19491	0.09529	0.59811
SEPT9	5	-0.0094829	-0.1594	0.98062	0.99661	0.87335	0.96408
SEPW1	5	0.040598	0.41774	0.63068	0.91804	0.67613	0.89374
SERAC1	5	-0.027359	-0.52716	0.85222	0.97336	0.59808	0.86464
SERBP1	5	-0.38609	-2.6235	0.017161	0.21977	0.0087035	0.17862
SERF2	8	-0.004783	-0.084269	0.93641	0.99043	0.93284	0.9825
SERGEF	5	0.16824	1.533	0.053427	0.40988	0.12527	0.62656
SERHL2	5	-0.023327	-0.59093	0.88004	0.97918	0.55457	0.84991
SERINC1	5	0.068255	0.85317	0.43863	0.8545	0.39356	0.78047
SERINC2	5	-0.062517	-1.6039	0.62168	0.91723	0.10873	0.61316
SERINC3	5	0.024563	0.21087	0.75403	0.94831	0.83299	0.95019
SERINC4	5	-0.096918	-1.244	0.44568	0.85669	0.21348	0.68999
SERINC5	5	-0.10269	-1.4205	0.42014	0.84553	0.15546	0.65743
SERP1	4	0.0035671	0.045309	0.94469	0.99127	0.96386	0.99139
SERP2	4	0.066789	0.65534	0.50711	0.88104	0.51225	0.83246
SERPINA1	5	0.24742	2.2242	0.0046096	0.094104	0.026136	0.36749
SERPINA10	5	0.17845	1.9657	0.041431	0.36302	0.049337	0.509
SERPINA11	5	0.20342	1.748	0.01966	0.23781	0.080463	0.58265
SERPINA12	5	0.093272	1.1415	0.29179	0.77865	0.25366	0.71293
SERPINA3	5	0.14609	1.762	0.092858	0.52071	0.078076	0.57682
SERPINA4	5	0.053186	0.88267	0.53832	0.89311	0.37741	0.77385
SERPINA5	5	0.16195	1.6907	0.06309	0.44014	0.09089	0.59322
SERPINA6	5	0.077135	1.1535	0.38276	0.82748	0.2487	0.7108
SERPINA7	5	0.20765	1.7151	0.017328	0.22112	0.086322	0.58829
SERPINA9	5	0.23909	1.9147	0.0062201	0.11429	0.055535	0.53067
SERPINB1	5	0.043661	0.84796	0.6078	0.91613	0.39646	0.78085
SERPINB10	5	0.14384	1.8054	0.099856	0.54073	0.071016	0.56995
SERPINB12	5	0.10725	1.1089	0.22659	0.72238	0.26747	0.71891
SERPINB13	5	0.005965	0.045117	0.90209	0.98506	0.96401	0.99143
SERPINB2	5	0.044324	0.55982	0.6033	0.91471	0.5756	0.85663
SERPINB3	4	0.12342	0.97062	0.21115	0.70494	0.33174	0.75484
SERPINB4	4	0.21878	1.2796	0.024825	0.27075	0.20067	0.68402
SERPINB5	5	0.0878	0.94282	0.31895	0.79601	0.34577	0.76294
SERPINB6	5	0.10823	1.3184	0.22154	0.71505	0.18738	0.67606
SERPINB7	4	0.31228	1.8118	0.0018883	0.050671	0.070015	0.56694
SERPINB8	13	0.027684	0.39682	0.52249	0.88914	0.6915	0.89861
SERPINB9	5	0.09857	0.98979	0.2653	0.75272	0.32228	0.74903
SERPINC1	5	0.16461	2.0237	0.05898	0.42874	0.043001	0.48734
SERPIND1	5	-0.013713	-0.21886	0.94918	0.99131	0.82676	0.94878
SERPINE1	5	0.049236	0.47201	0.56798	0.90416	0.63692	0.87995
SERPINE2	5	0.20182	1.7006	0.020271	0.24077	0.089009	0.59094
SERPINE3	5	0.023027	0.27614	0.76641	0.95153	0.78244	0.93124
SERPINF1	5	0.076784	0.87202	0.3852	0.82815	0.3832	0.77516
SERPINF2	5	-0.087281	-1.0375	0.49161	0.87676	0.2995	0.73962
SERPING1	5	0.033282	0.37373	0.68594	0.933	0.70861	0.90459
SERPINH1	5	0.13518	1.9119	0.12246	0.58535	0.055891	0.53067
SERPINI1	5	0.20108	2.0251	0.02066	0.24395	0.042861	0.48734
SERPINI2	5	0.19196	1.4446	0.026991	0.28471	0.14857	0.65294
SERTAD1	5	0.073926	1.2168	0.40259	0.83693	0.22369	0.69398
SERTAD2	5	0.038216	0.29403	0.64795	0.9225	0.76873	0.92631
SERTAD3	4	-0.045571	-0.34289	0.74009	0.94491	0.73168	0.9125
SERTAD4	5	-0.056966	-0.58862	0.65561	0.92423	0.55612	0.85046
SERTM1	5	0.0093303	0.1131	0.87604	0.97918	0.90995	0.97538
SESN1	5	0.18427	1.9947	0.034044	0.32331	0.046079	0.49623
SESN2	4	0.11942	1.274	0.22537	0.72014	0.20266	0.68402
SESN3	4	0.16492	1.1717	0.093247	0.52175	0.2413	0.70682
SESTD1	5	-0.019957	-0.20693	0.90459	0.98506	0.83607	0.95044
SET	2	0.0069107	0.095738	0.99095	0.99933	0.92373	0.97908
SETBP1	5	0.14449	1.3253	0.097856	0.53475	0.18508	0.67383
SETD1A	5	-0.31034	-2.4862	0.040875	0.36078	0.012912	0.23277
SETD1B	5	-0.38705	-2.287	0.016883	0.21761	0.022199	0.32952
SETD2	5	-0.052965	-0.99095	0.68088	0.93144	0.32171	0.74864
SETD3	5	0.081066	0.81747	0.35666	0.81178	0.41366	0.78823
SETD4	5	0.1116	0.91739	0.20849	0.7026	0.35894	0.76833
SETD5	5	-0.1616	-1.8373	0.22781	0.72385	0.066164	0.56074
SETD6	5	0.13881	1.3586	0.1123	0.56766	0.17427	0.66928
SETD7	5	-0.15302	-0.94289	0.24847	0.74196	0.34574	0.76294
SETD8	5	-0.29734	-2.2992	0.049872	0.39491	0.021491	0.32221
SETD9	5	0.15378	1.3272	0.078418	0.48656	0.18443	0.67383
SETDB1	5	0.094483	0.86637	0.28513	0.77319	0.38629	0.77642
SETDB2	5	0.066167	0.82643	0.45079	0.85716	0.40856	0.78609
SETMAR	5	0.030183	0.41314	0.70976	0.9378	0.6795	0.89443
SETX	5	-0.023639	-0.34853	0.87793	0.97918	0.72744	0.91085
SEZ6	5	0.053392	0.87776	0.53688	0.89311	0.38007	0.7743
SEZ6L	5	0.077596	1.253	0.38021	0.82574	0.2102	0.68837
SEZ6L2	5	-0.01913	-0.41447	0.91042	0.98576	0.67853	0.89422
SF1	5	-1.2374	-4.496	0	0	6.9237e-06	0.0025973
SF3A1	5	-0.95057	-3.1759	5.5537e-05	0.0034965	0.0014939	0.060314
SF3A2	5	-0.63572	-3.1013	0.00083306	0.028355	0.0019269	0.069097
SF3A3	5	-1.5822	-4.8117	0	0	1.4964e-06	0.0010363
SF3B1	5	-0.95969	-3.967	5.5537e-05	0.0034965	7.2784e-05	0.010401
SF3B14	5	-1.1604	-4.2492	0	0	2.1452e-05	0.0046502
SF3B2	4	-0.83543	-3.264	0.00027769	0.014327	0.0010984	0.052182
SF3B3	5	-1.707	-5.3249	0	0	1.0099e-07	0.0002273
SF3B4	5	-0.7504	-3.2657	0.00038876	0.017995	0.0010919	0.05201
SF3B5	5	-1.6985	-5.1132	0	0	3.1668e-07	0.00035639
SFI1	5	-0.1313	-1.3098	0.31384	0.79168	0.19027	0.67708
SFMBT1	5	0.032134	0.61318	0.69371	0.93317	0.53976	0.84438
SFMBT2	5	0.042467	0.49511	0.61613	0.91695	0.62052	0.87315
SFN	5	-0.17649	-1.9262	0.1956	0.68682	0.054082	0.52734
SFPQ	5	-1.2438	-4.0002	0	0	6.3289e-05	0.0096777
SFR1	4	0.0053093	0.082738	0.93174	0.98979	0.93406	0.98303
SFRP1	5	0.085646	0.97276	0.33067	0.8034	0.33067	0.7545
SFRP2	5	0.023398	0.45117	0.7638	0.95038	0.65187	0.8849
SFRP4	5	-0.056778	-0.6227	0.65706	0.92429	0.53348	0.84166
SFRP5	5	-0.11553	-1.5773	0.36843	0.81979	0.11472	0.61815
SFSWAP	5	-0.22091	-2.2141	0.12029	0.58226	0.026825	0.37443
SFT2D1	5	-0.044035	-0.37457	0.73825	0.94464	0.70798	0.90436
SFT2D2	5	0.069321	0.79898	0.43247	0.85009	0.4243	0.79351
SFT2D3	5	-0.059851	-0.93023	0.63701	0.91865	0.35225	0.76593
SFTA2	5	-0.20816	-1.5834	0.13801	0.60684	0.11333	0.61658
SFTA3	5	0.042142	0.45845	0.61863	0.91704	0.64663	0.8834
SFTPA1	4	-0.055605	-0.68307	0.68394	0.93267	0.49457	0.8268
SFTPA2	4	0.050955	0.65035	0.61468	0.91653	0.51546	0.83414
SFTPB	5	-0.25668	-2.2669	0.081195	0.49475	0.023399	0.34135
SFTPC	5	0.082124	1.1557	0.35233	0.81097	0.24782	0.71022
SFTPD	5	-0.051135	-0.60257	0.69327	0.93317	0.54679	0.84776
SFXN1	5	0.16031	1.6543	0.0657	0.44845	0.098063	0.60214
SFXN2	5	-0.019729	-0.26972	0.90675	0.98506	0.78737	0.93377
SFXN3	5	-0.057544	-1.0462	0.65112	0.9225	0.29548	0.73784
SFXN4	5	0.16679	1.1178	0.055482	0.41556	0.26365	0.71798
SFXN5	5	0.083178	0.81997	0.34538	0.80924	0.41223	0.78755
SGCA	5	-0.031059	-0.58237	0.82506	0.96562	0.56032	0.8509
SGCB	5	0.17208	1.2934	0.04865	0.39107	0.19586	0.68186
SGCD	5	0.010456	0.10735	0.86671	0.97716	0.91451	0.97639
SGCE	5	-0.052512	-0.8303	0.68388	0.93267	0.40637	0.78532
SGCG	5	-0.069696	-0.67922	0.58103	0.90666	0.497	0.82687
SGCZ	5	0.096782	1.1433	0.27274	0.75822	0.25291	0.71293
SGIP1	5	-0.20589	-1.7466	0.14112	0.612	0.080714	0.58275
SGK1	5	-0.20355	-1.8788	0.14506	0.61735	0.060271	0.54324
SGK2	5	0.02296	0.1919	0.7668	0.95155	0.84782	0.95483
SGK223	5	0.14665	1.764	0.091636	0.51919	0.077738	0.57657
SGK3	5	0.075411	0.61678	0.39348	0.83294	0.53738	0.84347
SGMS1	5	-0.0013511	-0.014824	0.95696	0.99292	0.98817	0.99804
SGMS2	5	-0.042288	-0.31105	0.74942	0.94782	0.75576	0.92114
SGOL1	5	-0.47281	-2.9259	0.0060535	0.11295	0.0034345	0.098599
SGOL2	4	-0.13365	-0.71404	0.34583	0.80956	0.4752	0.81841
SGPL1	5	0.057725	0.6511	0.50628	0.88104	0.51498	0.83396
SGPP1	5	-0.014258	-0.19695	0.94507	0.99127	0.84387	0.95374
SGPP2	5	0.012379	0.14119	0.85055	0.97269	0.88772	0.96899
SGSH	5	0.087218	1.0714	0.32156	0.797	0.284	0.7301
SGSM1	5	0.12637	1.5577	0.15089	0.6289	0.11931	0.62057
SGSM2	5	-0.050908	-1.1757	0.69466	0.93317	0.23971	0.70573
SGSM3	5	-0.049164	-0.58483	0.70615	0.93722	0.55866	0.85069
SGTA	5	0.039431	0.69665	0.63845	0.91917	0.48602	0.82362
SGTB	5	0.13647	1.2409	0.1189	0.5797	0.21466	0.69132
SH2B1	5	-0.041181	-0.57341	0.75597	0.94831	0.56637	0.85282
SH2B3	5	0.08851	0.94742	0.31539	0.79305	0.34342	0.76162
SH2D1A	5	0.078678	0.71955	0.37254	0.82115	0.4718	0.81599
SH2D1B	5	0.077632	0.85879	0.38015	0.82574	0.39045	0.77934
SH2D2A	5	0.034264	0.54116	0.67866	0.93038	0.5884	0.86067
SH2D3A	5	-0.0036518	-0.049181	0.97412	0.99502	0.96077	0.99042
SH2D3C	5	0.24529	1.6699	0.0048873	0.097561	0.094936	0.59745
SH2D4A	4	0.1461	1.5594	0.13601	0.6035	0.11891	0.62057
SH2D4B	5	0.0090721	0.10871	0.87848	0.97918	0.91344	0.97613
SH2D5	5	0.075935	1.3887	0.38987	0.83028	0.16493	0.6664
SH2D6	5	-0.062725	-0.8332	0.62002	0.91706	0.40473	0.78522
SH2D7	5	0.11656	1.0321	0.18794	0.67996	0.30201	0.74037
SH3BGR	8	0.12177	1.106	0.07914	0.48935	0.26872	0.72015
SH3BGRL	5	-0.01171	-0.10429	0.96379	0.99292	0.91694	0.97702
SH3BGRL2	5	0.00012254	0.0012902	0.94602	0.99127	0.99897	0.99981
SH3BGRL3	5	-0.024448	-0.40382	0.87165	0.97808	0.68635	0.89666
SH3BP1	5	0.043805	0.63706	0.60685	0.91613	0.52409	0.83756
SH3BP2	5	0.050651	0.53785	0.55781	0.9026	0.59068	0.86159
SH3BP4	5	0.1217	1.1506	0.16822	0.65366	0.24988	0.71088
SH3BP5	5	0.13156	1.378	0.13262	0.5973	0.16819	0.66662
SH3BP5L	5	-0.040355	-0.40574	0.76086	0.94975	0.68493	0.89603
SH3D19	5	0.10306	1.2176	0.24475	0.74092	0.22338	0.69398
SH3D21	5	0.029135	0.39312	0.71854	0.9413	0.69423	0.89973
SH3GL1	6	0.032051	0.37053	0.66072	0.92499	0.71098	0.90579
SH3GL2	5	0.31351	1.9389	0.00088859	0.029144	0.052519	0.52304
SH3GL3	5	0.098983	1.0621	0.26347	0.75154	0.28821	0.73337
SH3GLB1	5	-0.056229	-0.29793	0.6605	0.92499	0.76575	0.9253
SH3GLB2	5	0.13555	1.9316	0.1214	0.58336	0.053413	0.5267
SH3KBP1	5	0.17933	1.7649	0.040264	0.35714	0.077575	0.57623
SH3PXD2A	5	0.024719	0.55995	0.75297	0.94829	0.57552	0.85658
SH3PXD2B	5	0.028441	0.40829	0.72415	0.94201	0.68306	0.8958
SH3RF1	5	0.0028139	0.038933	0.92569	0.98833	0.96894	0.99316
SH3RF2	5	0.022319	0.19562	0.77185	0.95384	0.84491	0.95382
SH3TC1	5	0.1829	1.6695	0.035433	0.33074	0.095027	0.59745
SH3TC2	5	0.068817	0.69512	0.43541	0.85113	0.48698	0.82365
SH3YL1	5	0.047053	0.61233	0.58375	0.90761	0.54032	0.84444
SHANK1	5	0.14804	1.7797	0.089137	0.51591	0.075127	0.57554
SHARPIN	5	-0.10653	-1.1838	0.4047	0.83826	0.23649	0.70441
SHB	5	0.073884	0.68376	0.40298	0.83693	0.49413	0.82671
SHBG	5	-0.017687	-0.28708	0.92036	0.98784	0.77405	0.92755
SHC1	5	0.049755	0.47235	0.5642	0.90334	0.63667	0.87988
SHC2	5	-0.068511	-0.81838	0.58758	0.90878	0.41314	0.78803
SHC3	5	-0.14023	-1.4605	0.28463	0.77272	0.14416	0.64777
SHC4	5	-0.0054084	-0.060716	0.98828	0.99916	0.95159	0.98791
SHCBP1	5	-0.06296	-0.75934	0.61913	0.91704	0.44765	0.80576
SHCBP1L	5	-0.018031	-0.35168	0.91814	0.98746	0.72508	0.91016
SHD	5	0.039836	0.58281	0.63562	0.91851	0.56002	0.85069
SHE	5	-0.034725	-0.52022	0.80007	0.96155	0.60291	0.86572
SHF	5	0.028364	0.31108	0.72481	0.94201	0.75574	0.92114
SHFM1	2	-0.31729	-1.893	0.14006	0.61051	0.058353	0.53772
SHH	5	0.0094664	0.14389	0.87493	0.97918	0.88559	0.96822
SHISA2	5	0.074624	1.2349	0.39837	0.83537	0.21686	0.69216
SHISA3	5	0.11393	1.2225	0.1981	0.68873	0.22153	0.69267
SHISA4	5	0.040983	0.58487	0.62746	0.91801	0.55863	0.85069
SHISA5	5	-0.029849	-0.38136	0.83406	0.96872	0.70293	0.90284
SHISA6	5	-0.056231	-0.917	0.66045	0.92499	0.35914	0.76834
SHISA7	5	0.077245	1.2211	0.38198	0.82748	0.22205	0.69272
SHISA9	5	0.13919	1.7055	0.11141	0.56648	0.088095	0.58946
SHKBP1	5	0.075561	0.98022	0.3927	0.83241	0.32698	0.75232
SHMT1	5	0.0028239	0.033062	0.92569	0.98833	0.97363	0.99394
SHMT2	5	-0.0098374	-0.13353	0.97801	0.99576	0.89378	0.97079
SHOC2	5	-0.75669	-3.2253	0.00038876	0.017995	0.0012583	0.056162
SHOX	5	0.11149	1.1486	0.2091	0.70393	0.25071	0.71123
SHOX2	5	-0.045014	-0.497	0.7327	0.94345	0.61919	0.87246
SHPK	5	0.037315	0.41476	0.65417	0.9237	0.67832	0.89422
SHPRH	5	0.022555	0.29671	0.76974	0.95284	0.76669	0.92554
SHQ1	5	0.014487	0.18116	0.83367	0.96858	0.85625	0.95791
SHROOM1	5	-0.038716	-0.51101	0.77352	0.95417	0.60935	0.86803
SHROOM2	5	-0.043293	-0.65911	0.74331	0.94613	0.50983	0.83168
SHROOM3	5	-0.14623	-1.4365	0.26769	0.75458	0.15087	0.65551
SHROOM4	5	-0.0062636	-0.096615	0.99472	0.99933	0.92303	0.97898
SI	5	0.22507	1.2434	0.010163	0.16252	0.21372	0.69027
SIAE	5	0.21414	1.8589	0.014106	0.19797	0.063037	0.55483
SIAH1	5	-0.24042	-2.354	0.096412	0.53105	0.018574	0.29348
SIAH2	5	0.013104	0.17597	0.84405	0.97013	0.86032	0.95883
SIAH3	5	0.02982	0.29378	0.71248	0.9386	0.76892	0.92648
SIDT1	5	0.052306	0.62689	0.54349	0.89484	0.53073	0.83982
SIDT2	5	-0.079762	-0.80085	0.52827	0.89137	0.42322	0.79329
SIGIRR	5	0.014924	0.22582	0.83006	0.96688	0.82135	0.94754
SIGLEC1	5	0.091394	1.8416	0.30062	0.78341	0.065536	0.55898
SIGLEC10	5	-0.0066882	-0.068373	0.99839	0.99994	0.94549	0.98694
SIGLEC11	5	-0.2397	-2.2465	0.097134	0.53274	0.024672	0.3535
SIGLEC12	5	0.052327	0.79077	0.54343	0.89484	0.42908	0.7951
SIGLEC14	5	0.11964	1.0276	0.17577	0.66492	0.30415	0.7408
SIGLEC15	5	0.0045807	0.063793	0.91214	0.98619	0.94914	0.98786
SIGLEC5	5	0.18731	1.9035	0.031045	0.30697	0.05697	0.53205
SIGLEC6	5	0.12465	1.3675	0.15689	0.63903	0.17145	0.66791
SIGLEC7	5	-0.082022	-0.88629	0.51694	0.88627	0.37546	0.77254
SIGLEC8	5	-0.089684	-1.1118	0.48028	0.87186	0.26624	0.71851
SIGLEC9	5	0.11985	1.8423	0.17511	0.66344	0.065426	0.55885
SIGLECL1	5	0.10056	1.0617	0.2568	0.74947	0.28836	0.73337
SIGMAR1	5	0.046625	0.54542	0.58686	0.90863	0.58546	0.85999
SIK1	5	0.079774	0.89605	0.36438	0.81665	0.37023	0.77012
SIK2	5	-0.07757	-0.82921	0.53921	0.89344	0.40698	0.78532
SIK3	5	0.068878	0.78068	0.43508	0.85113	0.43499	0.79879
SIKE1	5	0.019821	0.3314	0.79101	0.95796	0.74034	0.91639
SIL1	5	0.017291	0.2164	0.81145	0.96417	0.82867	0.94944
SIM1	5	-0.013169	-0.12976	0.95296	0.99202	0.89676	0.97207
SIM2	5	0.11447	1.6134	0.19627	0.68774	0.10666	0.61126
SIMC1	5	0.031746	0.4412	0.69638	0.93394	0.65907	0.8877
SIN3A	5	-0.88787	-3.8361	5.5537e-05	0.0034965	0.00012499	0.014155
SIN3B	5	-0.13703	-1.3678	0.2949	0.77942	0.17138	0.66791
SIPA1	5	0.10033	1.192	0.2578	0.74992	0.23327	0.70285
SIPA1L1	5	0.085955	0.84685	0.329	0.80217	0.39708	0.78139
SIPA1L2	5	0.10313	1.6474	0.24453	0.74083	0.099466	0.60486
SIPA1L3	5	0.10021	1.48	0.25836	0.75044	0.13886	0.63875
SIRPA	5	0.019711	0.26687	0.7919	0.95846	0.78957	0.93477
SIRPB1	10	0.1454	2.0369	0.019271	0.23622	0.04166	0.47993
SIRPB2	5	0.048981	0.55239	0.56992	0.90416	0.58068	0.8577
SIRPD	5	0.027817	0.21373	0.72853	0.94206	0.83076	0.94984
SIRPG	6	0.051424	0.7533	0.50861	0.88142	0.45127	0.80768
SIRT1	5	-0.22742	-2.2849	0.11185	0.56653	0.022318	0.33048
SIRT2	5	0.012902	0.12451	0.846	0.9709	0.90091	0.9725
SIRT3	5	0.13523	1.5563	0.12235	0.58535	0.11964	0.62057
SIRT4	5	-0.020786	-0.36799	0.89842	0.98478	0.71288	0.90654
SIRT5	8	-0.0090429	-0.15249	0.9734	0.99502	0.8788	0.96563
SIRT6	5	0.051875	0.76282	0.54715	0.89645	0.44557	0.80463
SIRT7	5	0.030958	0.40582	0.70421	0.93705	0.68488	0.89603
SIT1	5	0.052875	0.72795	0.54049	0.89379	0.46664	0.81356
SIVA1	7	0.078094	1.2309	0.29001	0.77631	0.21836	0.69244
SIX1	5	0.033856	0.21651	0.68183	0.93144	0.82859	0.94944
SIX2	5	0.086492	1.0885	0.32617	0.80052	0.27639	0.72502
SIX3	5	0.099183	1.041	0.26269	0.75135	0.29786	0.73962
SIX4	5	0.13654	1.2572	0.11874	0.57967	0.20867	0.68815
SIX5	5	0.022296	0.33937	0.77191	0.95384	0.73433	0.9135
SIX6	5	-0.023537	-0.44802	0.8786	0.97918	0.65414	0.88596
SKA1	5	-0.47708	-2.1333	0.0057203	0.10797	0.032897	0.42492
SKA2	9	-0.30475	-2.505	0.0087749	0.14549	0.012244	0.22405
SKA3	5	-0.43063	-2.6948	0.0099411	0.15982	0.0070425	0.15543
SKAP1	5	0.072885	0.79504	0.40986	0.84016	0.42659	0.79428
SKAP2	5	0.0054589	0.048281	0.9062	0.98506	0.96149	0.99054
SKI	5	0.065595	1.2183	0.45452	0.85993	0.22313	0.69365
SKIDA1	5	0.060542	0.61724	0.488	0.87556	0.53708	0.8433
SKIL	5	0.04421	0.51913	0.60424	0.91552	0.60367	0.86614
SKIV2L	5	0.00012761	0.0017143	0.94602	0.99127	0.99863	0.99981
SKIV2L2	5	-0.7051	-3.0875	0.00055537	0.022124	0.0020185	0.071263
SKOR1	5	-0.087771	-1.188	0.48945	0.87634	0.23483	0.70402
SKOR2	5	0.010559	0.16553	0.86604	0.97707	0.86852	0.96224
SKP1	5	-0.98452	-3.6334	5.5537e-05	0.0034965	0.00027969	0.023316
SKP2	6	-0.20027	-2.3862	0.12263	0.58568	0.017024	0.27766
SLA	10	-0.11337	-1.8772	0.25541	0.7476	0.060494	0.54381
SLA2	5	0.12332	1.4368	0.16206	0.6458	0.15076	0.65551
SLAIN1	7	-0.0053211	-0.11942	0.94552	0.99127	0.90494	0.97385
SLAIN2	5	-0.020308	-0.34845	0.90203	0.98506	0.7275	0.91085
SLAMF1	5	0.042107	0.40176	0.6189	0.91704	0.68786	0.89666
SLAMF6	5	-0.032278	-0.52617	0.81601	0.96525	0.59877	0.86467
SLAMF7	16	0.0079626	0.16815	0.70738	0.9373	0.86647	0.96179
SLAMF8	5	-0.0021688	-0.020037	0.96357	0.99292	0.98401	0.99624
SLAMF9	5	-0.017052	-0.19434	0.92525	0.98833	0.84591	0.95383
SLBP	4	-0.15405	-0.77435	0.28668	0.77398	0.43872	0.80098
SLC10A1	5	0.13624	1.9081	0.11935	0.57998	0.056372	0.532
SLC10A2	5	0.041418	0.26311	0.62335	0.91731	0.79247	0.93633
SLC10A3	5	0.028201	0.34644	0.72615	0.94201	0.72901	0.91151
SLC10A4	5	-0.021238	-0.28365	0.89526	0.98401	0.77668	0.92822
SLC10A5	5	0.032585	0.31947	0.69077	0.93317	0.74937	0.9194
SLC10A6	5	0.13852	1.8193	0.11313	0.57059	0.068862	0.5643
SLC10A7	5	0.12068	1.0942	0.17222	0.65881	0.27386	0.72446
SLC11A1	5	0.076767	0.87623	0.38526	0.82815	0.38091	0.77434
SLC11A2	5	-0.057318	-0.68299	0.65278	0.92275	0.49461	0.8268
SLC12A1	5	-0.076309	-0.80823	0.54693	0.89645	0.41896	0.79083
SLC12A2	5	-0.008123	-0.097104	0.99134	0.99933	0.92264	0.97898
SLC12A3	5	0.073139	0.74397	0.40809	0.839	0.4569	0.81033
SLC12A4	5	0.12092	1.225	0.17144	0.65821	0.22059	0.69262
SLC12A5	5	0.045686	0.75414	0.59341	0.91045	0.45077	0.80738
SLC12A6	5	0.080163	0.60759	0.3611	0.81377	0.54346	0.84553
SLC12A7	5	-0.020642	-0.33108	0.90003	0.98499	0.74058	0.91639
SLC12A8	5	0.090333	0.74742	0.30556	0.78566	0.45481	0.80996
SLC12A9	5	0.047851	0.45449	0.57842	0.90627	0.64948	0.88419
SLC13A1	5	0.14551	1.3369	0.095079	0.52758	0.18126	0.67144
SLC13A2	5	-0.03858	-0.72978	0.77396	0.95432	0.46552	0.81312
SLC13A3	5	-0.008009	-0.072186	0.99206	0.99933	0.94245	0.9855
SLC13A4	5	-0.019471	-0.25858	0.90803	0.98506	0.79596	0.93698
SLC13A5	5	0.054556	0.93235	0.52949	0.89137	0.35115	0.7652
SLC14A1	5	0.13301	1.6269	0.1289	0.59325	0.10377	0.60738
SLC14A2	5	-0.071677	-0.77702	0.56998	0.90416	0.43715	0.79995
SLC15A1	5	0.051474	0.78974	0.55109	0.89915	0.42968	0.79563
SLC15A2	5	0.092109	1.0733	0.29729	0.78066	0.28312	0.72941
SLC15A3	5	-0.14144	-1.7668	0.28091	0.76916	0.077261	0.57562
SLC15A4	5	0.049632	0.67992	0.56531	0.90376	0.49656	0.82687
SLC16A1	5	-0.47825	-3.0719	0.0056648	0.10797	0.0021272	0.074229
SLC16A10	5	0.058995	0.82102	0.49783	0.87786	0.41163	0.78755
SLC16A11	5	0.00038317	0.0043876	0.94402	0.99119	0.9965	0.99947
SLC16A12	5	-0.05329	-0.5555	0.67844	0.93032	0.57856	0.85708
SLC16A13	5	0.11022	1.2885	0.21387	0.70641	0.19758	0.6825
SLC16A14	5	-0.16572	-2.0521	0.21776	0.71051	0.04016	0.47355
SLC16A2	5	0.02059	0.40921	0.78435	0.9562	0.68239	0.89558
